entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,session_date,eligible_entries,executable_outcomes,unavailable_outcomes,mean_r,sum_r,wins,losses,zero_r_outcomes,status
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-08-27,13,13,0,0.53846153846153846153846153846153846153846153846153846153846153846153846153846154,7.0000000000,10,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-08-28,25,25,0,-0.4400000000,-11.0000000000,7,18,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-08-31,19,19,0,-0.36842105263157894736842105263157894736842105263157894736842105263157894736842105,-7.0000000000,6,13,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-09-01,15,15,0,-0.2000000000,-3.0000000000,6,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-09-02,22,22,0,0.18181818181818181818181818181818181818181818181818181818181818181818181818181818,4.0000000000,13,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-09-03,13,13,0,-0.076923076923076923076923076923076923076923076923076923076923076923076923076923077,-1.0000000000,6,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,stop_first,2026-09-04,9,9,0,0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0000000000,5,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-02,9,9,0,0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0000000000,5,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-05,9,9,0,-0.55555555555555555555555555555555555555555555555555555555555555555555555555555556,-5.0000000000,2,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-06,14,14,0,0E-10,0E-10,7,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-07,14,14,0,-0.42857142857142857142857142857142857142857142857142857142857142857142857142857143,-6.0000000000,4,10,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-08,34,34,0,0.11764705882352941176470588235294117647058823529411764705882352941176470588235294,4.0000000000,19,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-09,10,10,0,0E-10,0E-10,5,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-12,13,13,0,0.53846153846153846153846153846153846153846153846153846153846153846153846153846154,7.0000000000,10,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-13,8,8,0,0.2500000000,2.0000000000,5,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-14,30,30,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,10.0000000000,20,10,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-15,14,14,0,0E-10,0E-10,7,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-16,12,12,0,-0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,-2.0000000000,5,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-20,13,13,0,0.076923076923076923076923076923076923076923076923076923076923076923076923076923077,1.0000000000,7,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-21,25,25,0,0.2800000000,7.0000000000,16,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-22,38,38,0,0.052631578947368421052631578947368421052631578947368421052631578947368421052631579,2.0000000000,20,18,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-23,33,33,0,0.21212121212121212121212121212121212121212121212121212121212121212121212121212121,7.0000000000,20,13,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-26,11,11,0,0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,1.0000000000,6,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-27,9,9,0,-0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,-1.0000000000,4,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-28,15,15,0,0.066666666666666666666666666666666666666666666666666666666666666666666666666666667,1.0000000000,8,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-29,37,37,0,0.027027027027027027027027027027027027027027027027027027027027027027027027027027027,1.0000000000,19,18,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-01-30,65,65,0,-0.015384615384615384615384615384615384615384615384615384615384615384615384615384615,-1.0000000000,32,33,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-02,21,21,0,0.14285714285714285714285714285714285714285714285714285714285714285714285714285714,3.0000000000,12,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-03,48,48,0,0E-10,0E-10,24,24,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-04,70,70,0,0.11428571428571428571428571428571428571428571428571428571428571428571428571428571,8.0000000000,39,31,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-05,16,16,0,-0.1250000000,-2.0000000000,7,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-06,37,37,0,0.13513513513513513513513513513513513513513513513513513513513513513513513513513514,5.0000000000,21,16,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-09,15,15,0,-0.066666666666666666666666666666666666666666666666666666666666666666666666666666667,-1.0000000000,7,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-10,26,26,0,0E-10,0E-10,13,13,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-11,35,35,0,0.14285714285714285714285714285714285714285714285714285714285714285714285714285714,5.0000000000,20,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-12,32,32,0,0.0625000000,2.0000000000,17,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-13,35,35,0,0.37142857142857142857142857142857142857142857142857142857142857142857142857142857,13.0000000000,24,11,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-17,30,30,0,0.2000000000,6.0000000000,18,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-18,43,43,0,-0.20930232558139534883720930232558139534883720930232558139534883720930232558139535,-9.0000000000,17,26,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-19,34,34,0,0.17647058823529411764705882352941176470588235294117647058823529411764705882352941,6.0000000000,20,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-20,63,63,0,0.36507936507936507936507936507936507936507936507936507936507936507936507936507937,23.0000000000,43,20,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-23,38,38,0,0.15789473684210526315789473684210526315789473684210526315789473684210526315789474,6.0000000000,22,16,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-24,40,40,0,-0.5000000000,-20.0000000000,10,30,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-25,17,17,0,-0.41176470588235294117647058823529411764705882352941176470588235294117647058823529,-7.0000000000,5,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-26,43,43,0,0.069767441860465116279069767441860465116279069767441860465116279069767441860465116,3.0000000000,23,20,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02-27,54,54,0,0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,6.0000000000,30,24,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-02,62,62,0,-0.032258064516129032258064516129032258064516129032258064516129032258064516129032258,-2.0000000000,30,32,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-03,41,41,0,0.26829268292682926829268292682926829268292682926829268292682926829268292682926829,11.0000000000,26,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-04,53,53,0,-0.16981132075471698113207547169811320754716981132075471698113207547169811320754717,-9.0000000000,22,31,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-05,40,40,0,0.0500000000,2.0000000000,21,19,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-06,11,11,0,0.27272727272727272727272727272727272727272727272727272727272727272727272727272727,3.0000000000,7,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-09,11,11,0,0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,1.0000000000,6,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-10,37,37,0,-0.027027027027027027027027027027027027027027027027027027027027027027027027027027027,-1.0000000000,18,19,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-11,28,28,0,0.5000000000,14.0000000000,21,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-12,10,10,0,0.4000000000,4.0000000000,7,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-13,9,9,0,-0.45111111111111111111111111111111111111111111111111111111111111111111111111111111,-4.0600000000,2,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-16,12,12,0,0.5000000000,6.0000000000,9,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-17,12,12,0,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-4.0000000000,4,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-18,11,11,0,0.45454545454545454545454545454545454545454545454545454545454545454545454545454545,5.0000000000,8,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-19,5,5,0,-0.6000000000,-3.0000000000,1,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-20,4,4,0,1.0000000000,4.0000000000,4,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-23,16,16,0,0.3750000000,6.0000000000,11,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-24,13,13,0,0.38461538461538461538461538461538461538461538461538461538461538461538461538461538,5.0000000000,9,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-25,18,18,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,6.0000000000,12,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-26,12,12,0,0.66666666666666666666666666666666666666666666666666666666666666666666666666666667,8.0000000000,10,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-27,1,1,0,-1.0000000000,-1.0000000000,0,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-30,5,5,0,-0.2000000000,-1.0000000000,2,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03-31,6,6,0,0.66666666666666666666666666666666666666666666666666666666666666666666666666666667,4.0000000000,5,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-01,17,17,0,0.41176470588235294117647058823529411764705882352941176470588235294117647058823529,7.0000000000,12,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-02,19,19,0,0.26315789473684210526315789473684210526315789473684210526315789473684210526315789,5.0000000000,12,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-06,27,27,0,-0.11111111111111111111111111111111111111111111111111111111111111111111111111111111,-3.0000000000,12,15,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-07,20,20,0,0.6000000000,12.0000000000,16,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-08,19,19,0,-0.26315789473684210526315789473684210526315789473684210526315789473684210526315789,-5.0000000000,7,12,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-09,17,17,0,0.29411764705882352941176470588235294117647058823529411764705882352941176470588235,5.0000000000,11,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-10,20,20,0,-0.6000000000,-12.0000000000,4,16,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-13,40,40,0,0.0500000000,2.0000000000,21,19,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-14,30,30,0,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-10.0000000000,10,20,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-15,17,17,0,0.41176470588235294117647058823529411764705882352941176470588235294117647058823529,7.0000000000,12,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-16,7,7,0,-0.42857142857142857142857142857142857142857142857142857142857142857142857142857143,-3.0000000000,2,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-17,1,1,0,1.0000000000,1.0000000000,1,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-20,6,6,0,0.66666666666666666666666666666666666666666666666666666666666666666666666666666667,4.0000000000,5,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-21,9,9,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,3.0000000000,6,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-22,4,4,0,0E-10,0E-10,2,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-23,21,21,0,0.23809523809523809523809523809523809523809523809523809523809523809523809523809524,5.0000000000,13,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-24,3,3,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0000000000,2,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-27,11,11,0,0.45454545454545454545454545454545454545454545454545454545454545454545454545454545,5.0000000000,8,3,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-28,10,10,0,-0.4000000000,-4.0000000000,3,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-29,23,23,0,-0.21739130434782608695652173913043478260869565217391304347826086956521739130434783,-5.0000000000,9,14,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04-30,16,16,0,0.1250000000,2.0000000000,9,7,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-01,4,4,0,1.0000000000,4.0000000000,4,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-04,5,5,0,0.2000000000,1.0000000000,3,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-05,3,3,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,1.0000000000,2,1,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-06,2,2,0,-1.0000000000,-2.0000000000,0,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-07,4,4,0,0E-10,0E-10,2,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-08,8,8,0,1.0000000000,8.0000000000,8,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-11,0,0,0,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-12,12,12,0,-0.5000000000,-6.0000000000,3,9,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-13,4,4,0,-1.0000000000,-4.0000000000,0,4,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-14,0,0,0,,0,0,0,0,NO_EXECUTABLE_OUTCOMES
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-15,6,6,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,2.0000000000,4,2,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-18,16,16,0,0E-10,0E-10,8,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-19,18,18,0,0.44444444444444444444444444444444444444444444444444444444444444444444444444444444,8.0000000000,13,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-20,10,10,0,-0.2000000000,-2.0000000000,4,6,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-21,13,13,0,0.23076923076923076923076923076923076923076923076923076923076923076923076923076923,3.0000000000,8,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-22,3,3,0,1.0000000000,3.0000000000,3,0,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-26,13,13,0,-0.23076923076923076923076923076923076923076923076923076923076923076923076923076923,-3.0000000000,5,8,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-27,13,13,0,0.23076923076923076923076923076923076923076923076923076923076923076923076923076923,3.0000000000,8,5,0,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05-28,3,3,0,-0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,-1.0000000000,1,2,0,AVAILABLE
