family,session,distance,horizon,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ALL,2026-01-27,1.00,15,13,1,0,0,11,1,7.69,0.00,0.00,84.62,7.69,1,0.440000000000,0.270000000000,0.440000000000,0.270000000000,0,0.00,0,0,
ALL,2026-01-27,1.00,30,13,4,1,0,7,1,30.77,7.69,0.00,53.85,7.69,1,0.770000000000,0.390000000000,0.770000000000,0.390000000000,0,0.00,0,0,
ALL,2026-01-28,0.25,5,21,6,4,5,6,0,28.57,19.05,23.81,28.57,0.00,0,0.230000000000,0.140000000000,0.300000000000,0.199900000000,1,16.67,1,0,60
ALL,2026-01-28,0.25,15,21,9,7,5,0,0,42.86,33.33,23.81,0.00,0.00,0,0.590000000000,0.230000000000,0.590000000000,0.230000000000,3,33.33,2,1,120
ALL,2026-01-28,0.25,30,21,9,7,5,0,0,42.86,33.33,23.81,0.00,0.00,2,0.790000000000,0.500000000000,0.790000000000,0.500000000000,6,66.67,2,4,720
ALL,2026-01-28,0.50,5,21,4,2,2,13,0,19.05,9.52,9.52,61.90,0.00,0,0.230000000000,0.140000000000,0.300000000000,0.199900000000,0,0.00,0,0,
ALL,2026-01-28,0.50,15,21,10,7,2,2,0,47.62,33.33,9.52,9.52,0.00,0,0.590000000000,0.230000000000,0.590000000000,0.230000000000,1,10.00,1,0,180
ALL,2026-01-28,0.50,30,21,11,8,2,0,0,52.38,38.10,9.52,0.00,0.00,2,0.790000000000,0.500000000000,0.790000000000,0.500000000000,6,54.55,2,4,840
ALL,2026-01-28,1.00,5,21,2,0,1,18,0,9.52,0.00,4.76,85.71,0.00,0,0.230000000000,0.140000000000,0.300000000000,0.199900000000,0,0.00,0,0,
ALL,2026-01-28,1.00,15,21,2,0,1,18,0,9.52,0.00,4.76,85.71,0.00,0,0.590000000000,0.230000000000,0.590000000000,0.230000000000,0,0.00,0,0,
ALL,2026-01-28,1.00,30,21,6,0,1,12,2,28.57,0.00,4.76,57.14,9.52,2,0.790000000000,0.500000000000,0.790000000000,0.500000000000,1,16.67,1,0,60
ALL,2026-01-29,0.25,5,92,17,9,66,0,0,18.48,9.78,71.74,0.00,0.00,0,0.285000000000,0.400000000000,0.490000000000,0.402500000000,5,29.41,5,0,60
ALL,2026-01-29,0.25,15,92,17,9,66,0,0,18.48,9.78,71.74,0.00,0.00,3,0.427500000000,0.725000000000,0.655000000000,0.725000000000,10,58.82,9,1,120
ALL,2026-01-29,0.25,30,92,17,9,66,0,0,18.48,9.78,71.74,0.00,0.00,4,0.685000000000,1.052500000000,0.775000000000,1.052500000000,15,88.24,9,6,300
ALL,2026-01-29,0.50,5,92,18,19,27,28,0,19.57,20.65,29.35,30.43,0.00,0,0.285000000000,0.400000000000,0.490000000000,0.402500000000,0,0.00,0,0,
ALL,2026-01-29,0.50,15,92,25,33,27,7,0,27.17,35.87,29.35,7.61,0.00,3,0.427500000000,0.725000000000,0.655000000000,0.725000000000,10,40.00,2,8,540
ALL,2026-01-29,0.50,30,92,28,37,27,0,0,30.43,40.22,29.35,0.00,0.00,4,0.685000000000,1.052500000000,0.775000000000,1.052500000000,19,67.86,2,17,600
ALL,2026-01-29,1.00,5,92,5,11,4,72,0,5.43,11.96,4.35,78.26,0.00,0,0.285000000000,0.400000000000,0.490000000000,0.402500000000,0,0.00,0,0,
ALL,2026-01-29,1.00,15,92,20,34,4,32,2,21.74,36.96,4.35,34.78,2.17,3,0.427500000000,0.725000000000,0.655000000000,0.725000000000,4,20.00,0,4,480
ALL,2026-01-29,1.00,30,92,28,42,4,16,2,30.43,45.65,4.35,17.39,2.17,4,0.685000000000,1.052500000000,0.775000000000,1.052500000000,9,32.14,0,9,540
ALL,2026-01-30,0.25,5,117,19,8,90,0,0,16.24,6.84,76.92,0.00,0.00,0,0.450000000000,0.460000000000,0.570000000000,0.490000000000,7,36.84,7,0,120
ALL,2026-01-30,0.25,15,117,19,8,90,0,0,16.24,6.84,76.92,0.00,0.00,2,0.880000000000,0.705000000000,0.925000000000,0.705000000000,9,47.37,8,1,180
ALL,2026-01-30,0.25,30,117,19,8,90,0,0,16.24,6.84,76.92,0.00,0.00,12,1.290000000000,0.820000000000,1.305000000000,0.820000000000,13,68.42,8,5,240
ALL,2026-01-30,0.50,5,117,33,36,35,13,0,28.21,30.77,29.91,11.11,0.00,0,0.450000000000,0.460000000000,0.570000000000,0.490000000000,5,15.15,5,0,60
ALL,2026-01-30,0.50,15,117,38,44,35,0,0,32.48,37.61,29.91,0.00,0.00,2,0.880000000000,0.705000000000,0.925000000000,0.705000000000,13,34.21,9,4,240
ALL,2026-01-30,0.50,30,117,38,44,35,0,0,32.48,37.61,29.91,0.00,0.00,12,1.290000000000,0.820000000000,1.305000000000,0.820000000000,17,44.74,9,8,300
ALL,2026-01-30,1.00,5,117,15,10,7,85,0,12.82,8.55,5.98,72.65,0.00,0,0.450000000000,0.460000000000,0.570000000000,0.490000000000,0,0.00,0,0,
ALL,2026-01-30,1.00,15,117,50,45,7,15,0,42.74,38.46,5.98,12.82,0.00,2,0.880000000000,0.705000000000,0.925000000000,0.705000000000,1,2.00,1,0,300
ALL,2026-01-30,1.00,30,117,61,48,7,1,0,52.14,41.03,5.98,0.85,0.00,12,1.290000000000,0.820000000000,1.305000000000,0.820000000000,10,16.39,3,7,840
ALL,2026-02-02,0.25,5,34,7,4,21,2,0,20.59,11.76,61.76,5.88,0.00,0,0.310000000000,0.312500000000,0.440000000000,0.312500000000,4,57.14,4,0,60
ALL,2026-02-02,0.25,15,34,7,5,21,1,0,20.59,14.71,61.76,2.94,0.00,0,0.490000000000,0.540000000000,0.800000000000,0.540000000000,5,71.43,4,1,60
ALL,2026-02-02,0.25,30,34,7,6,21,0,0,20.59,17.65,61.76,0.00,0.00,2,0.570000000000,1.185000000000,0.800000000000,1.185000000000,6,85.71,4,2,90
ALL,2026-02-02,0.50,5,34,3,2,14,15,0,8.82,5.88,41.18,44.12,0.00,0,0.310000000000,0.312500000000,0.440000000000,0.312500000000,0,0.00,0,0,
ALL,2026-02-02,0.50,15,34,8,6,14,6,0,23.53,17.65,41.18,17.65,0.00,0,0.490000000000,0.540000000000,0.800000000000,0.540000000000,1,12.50,1,0,180
ALL,2026-02-02,0.50,30,34,10,7,14,2,1,29.41,20.59,41.18,5.88,2.94,2,0.570000000000,1.185000000000,0.800000000000,1.185000000000,3,30.00,1,2,600
ALL,2026-02-02,1.00,5,34,1,3,7,23,0,2.94,8.82,20.59,67.65,0.00,0,0.310000000000,0.312500000000,0.440000000000,0.312500000000,0,0.00,0,0,
ALL,2026-02-02,1.00,15,34,4,11,7,12,0,11.76,32.35,20.59,35.29,0.00,0,0.490000000000,0.540000000000,0.800000000000,0.540000000000,1,25.00,0,1,360
ALL,2026-02-02,1.00,30,34,6,12,7,7,2,17.65,35.29,20.59,20.59,5.88,2,0.570000000000,1.185000000000,0.800000000000,1.185000000000,1,16.67,0,1,360
ALL,2026-02-03,0.25,5,81,17,7,57,0,0,20.99,8.64,70.37,0.00,0.00,0,0.490000000000,0.290000000000,0.570000000000,0.290000000000,2,11.76,2,0,120
ALL,2026-02-03,0.25,15,81,17,7,57,0,0,20.99,8.64,70.37,0.00,0.00,3,0.790000000000,0.550000000000,0.840000000000,0.550000000000,5,29.41,4,1,240
ALL,2026-02-03,0.25,30,81,17,7,57,0,0,20.99,8.64,70.37,0.00,0.00,5,0.819900000000,0.890000000000,0.890000000000,0.890000000000,9,52.94,4,5,360
ALL,2026-02-03,0.50,5,81,31,12,19,19,0,38.27,14.81,23.46,23.46,0.00,0,0.490000000000,0.290000000000,0.570000000000,0.290000000000,0,0.00,0,0,
ALL,2026-02-03,0.50,15,81,37,21,19,1,3,45.68,25.93,23.46,1.23,3.70,3,0.790000000000,0.550000000000,0.840000000000,0.550000000000,13,35.14,11,2,240
ALL,2026-02-03,0.50,30,81,37,22,19,0,3,45.68,27.16,23.46,0.00,3.70,5,0.819900000000,0.890000000000,0.890000000000,0.890000000000,19,51.35,11,8,240
ALL,2026-02-03,1.00,5,81,14,4,2,61,0,17.28,4.94,2.47,75.31,0.00,0,0.490000000000,0.290000000000,0.570000000000,0.290000000000,0,0.00,0,0,
ALL,2026-02-03,1.00,15,81,25,20,2,31,3,30.86,24.69,2.47,38.27,3.70,3,0.790000000000,0.550000000000,0.840000000000,0.550000000000,3,12.00,2,1,120
ALL,2026-02-03,1.00,30,81,29,35,2,12,3,35.80,43.21,2.47,14.81,3.70,5,0.819900000000,0.890000000000,0.890000000000,0.890000000000,4,13.79,2,2,300
ALL,2026-02-04,0.25,5,114,25,3,86,0,0,21.93,2.63,75.44,0.00,0.00,2,0.520000000000,0.487500000000,0.732500000000,0.495000000000,5,20.00,5,0,120
ALL,2026-02-04,0.25,15,114,25,3,86,0,0,21.93,2.63,75.44,0.00,0.00,8,1.082500000000,0.807500000000,1.180000000000,0.807500000000,14,56.00,7,7,330
ALL,2026-02-04,0.25,30,114,25,3,86,0,0,21.93,2.63,75.44,0.00,0.00,9,1.537500000000,0.980000000000,1.537500000000,0.980000000000,19,76.00,7,12,360
ALL,2026-02-04,0.50,5,114,34,21,48,9,2,29.82,18.42,42.11,7.89,1.75,2,0.520000000000,0.487500000000,0.732500000000,0.495000000000,7,20.59,7,0,60
ALL,2026-02-04,0.50,15,114,36,27,48,1,2,31.58,23.68,42.11,0.88,1.75,8,1.082500000000,0.807500000000,1.180000000000,0.807500000000,17,47.22,11,6,300
ALL,2026-02-04,0.50,30,114,36,28,48,0,2,31.58,24.56,42.11,0.00,1.75,9,1.537500000000,0.980000000000,1.537500000000,0.980000000000,25,69.44,11,14,360
ALL,2026-02-04,1.00,5,114,29,21,12,50,2,25.44,18.42,10.53,43.86,1.75,2,0.520000000000,0.487500000000,0.732500000000,0.495000000000,1,3.45,1,0,180
ALL,2026-02-04,1.00,15,114,51,38,12,10,3,44.74,33.33,10.53,8.77,2.63,8,1.082500000000,0.807500000000,1.180000000000,0.807500000000,14,27.45,10,4,300
ALL,2026-02-04,1.00,30,114,56,40,12,3,3,49.12,35.09,10.53,2.63,2.63,9,1.537500000000,0.980000000000,1.537500000000,0.980000000000,28,50.00,11,17,450
ALL,2026-02-05,0.25,5,36,7,0,29,0,0,19.44,0.00,80.56,0.00,0.00,0,0.315000000000,0.610000000000,0.645000000000,0.610000000000,3,42.86,3,0,180
ALL,2026-02-05,0.25,15,36,7,0,29,0,0,19.44,0.00,80.56,0.00,0.00,0,0.734000000000,0.982500000000,1.060000000000,0.982500000000,7,100.00,5,2,300
ALL,2026-02-05,0.25,30,36,7,0,29,0,0,19.44,0.00,80.56,0.00,0.00,1,1.170000000000,1.395000000000,1.254750000000,1.395000000000,7,100.00,5,2,300
ALL,2026-02-05,0.50,5,36,7,4,19,6,0,19.44,11.11,52.78,16.67,0.00,0,0.315000000000,0.610000000000,0.645000000000,0.610000000000,2,28.57,2,0,90
ALL,2026-02-05,0.50,15,36,11,6,19,0,0,30.56,16.67,52.78,0.00,0.00,0,0.734000000000,0.982500000000,1.060000000000,0.982500000000,8,72.73,6,2,210
ALL,2026-02-05,0.50,30,36,11,6,19,0,0,30.56,16.67,52.78,0.00,0.00,1,1.170000000000,1.395000000000,1.254750000000,1.395000000000,8,72.73,6,2,210
ALL,2026-02-05,1.00,5,36,3,6,8,19,0,8.33,16.67,22.22,52.78,0.00,0,0.315000000000,0.610000000000,0.645000000000,0.610000000000,0,0.00,0,0,
ALL,2026-02-05,1.00,15,36,11,10,8,7,0,30.56,27.78,22.22,19.44,0.00,0,0.734000000000,0.982500000000,1.060000000000,0.982500000000,3,27.27,2,1,300
ALL,2026-02-05,1.00,30,36,12,15,8,1,0,33.33,41.67,22.22,2.78,0.00,1,1.170000000000,1.395000000000,1.254750000000,1.395000000000,3,25.00,2,1,300
ALL,2026-02-06,0.25,5,73,17,10,43,3,0,23.29,13.70,58.90,4.11,0.00,0,0.400000000000,0.360000000000,0.530000000000,0.400000000000,5,29.41,5,0,120
ALL,2026-02-06,0.25,15,73,19,11,43,0,0,26.03,15.07,58.90,0.00,0.00,6,0.680000000000,0.500000000000,0.780000000000,0.500000000000,9,47.37,7,2,120
ALL,2026-02-06,0.25,30,73,19,11,43,0,0,26.03,15.07,58.90,0.00,0.00,11,0.910000000000,0.820000000000,1.030000000000,0.820000000000,11,57.89,7,4,240
ALL,2026-02-06,0.50,5,73,18,13,22,20,0,24.66,17.81,30.14,27.40,0.00,0,0.400000000000,0.360000000000,0.530000000000,0.400000000000,2,11.11,2,0,60
ALL,2026-02-06,0.50,15,73,26,15,22,10,0,35.62,20.55,30.14,13.70,0.00,6,0.680000000000,0.500000000000,0.780000000000,0.500000000000,5,19.23,3,2,300
ALL,2026-02-06,0.50,30,73,31,18,22,2,0,42.47,24.66,30.14,2.74,0.00,11,0.910000000000,0.820000000000,1.030000000000,0.820000000000,15,48.39,5,10,420
ALL,2026-02-06,1.00,5,73,11,2,3,57,0,15.07,2.74,4.11,78.08,0.00,0,0.400000000000,0.360000000000,0.530000000000,0.400000000000,4,36.36,4,0,90
ALL,2026-02-06,1.00,15,73,23,21,3,25,1,31.51,28.77,4.11,34.25,1.37,6,0.680000000000,0.500000000000,0.780000000000,0.500000000000,7,30.43,4,3,180
ALL,2026-02-06,1.00,30,73,28,23,3,18,1,38.36,31.51,4.11,24.66,1.37,11,0.910000000000,0.820000000000,1.030000000000,0.820000000000,10,35.71,4,6,480
ALL,2026-02-09,0.25,5,34,4,4,21,5,0,11.76,11.76,61.76,14.71,0.00,0,0.250000000000,0.295000000000,0.470000000000,0.320000000000,1,25.00,1,0,120
ALL,2026-02-09,0.25,15,34,5,7,21,1,0,14.71,20.59,61.76,2.94,0.00,0,0.657500000000,0.535000000000,0.695000000000,0.590000000000,2,40.00,2,0,210
ALL,2026-02-09,0.25,30,34,5,7,21,1,0,14.71,20.59,61.76,2.94,0.00,2,0.822500000000,0.737500000000,0.822500000000,0.737500000000,3,60.00,2,1,300
ALL,2026-02-09,0.50,5,34,4,6,12,12,0,11.76,17.65,35.29,35.29,0.00,0,0.250000000000,0.295000000000,0.470000000000,0.320000000000,2,50.00,2,0,120
ALL,2026-02-09,0.50,15,34,7,9,12,6,0,20.59,26.47,35.29,17.65,0.00,0,0.657500000000,0.535000000000,0.695000000000,0.590000000000,4,57.14,3,1,120
ALL,2026-02-09,0.50,30,34,7,11,12,4,0,20.59,32.35,35.29,11.76,0.00,2,0.822500000000,0.737500000000,0.822500000000,0.737500000000,6,85.71,3,3,360
ALL,2026-02-09,1.00,5,34,0,1,5,28,0,0.00,2.94,14.71,82.35,0.00,0,0.250000000000,0.295000000000,0.470000000000,0.320000000000,0,,0,0,
ALL,2026-02-09,1.00,15,34,5,6,5,18,0,14.71,17.65,14.71,52.94,0.00,0,0.657500000000,0.535000000000,0.695000000000,0.590000000000,0,0.00,0,0,
ALL,2026-02-09,1.00,30,34,8,10,5,10,1,23.53,29.41,14.71,29.41,2.94,2,0.822500000000,0.737500000000,0.822500000000,0.737500000000,6,75.00,0,6,720
ALL,2026-02-10,0.25,5,42,14,3,22,3,0,33.33,7.14,52.38,7.14,0.00,1,0.302500000000,0.175000000000,0.375000000000,0.187500000000,4,28.57,4,0,120
ALL,2026-02-10,0.25,15,42,15,5,22,0,0,35.71,11.90,52.38,0.00,0.00,2,0.475000000000,0.382500000000,0.475000000000,0.382500000000,6,40.00,4,2,210
ALL,2026-02-10,0.25,30,42,15,5,22,0,0,35.71,11.90,52.38,0.00,0.00,2,0.642500000000,0.582500000000,0.642500000000,0.582500000000,9,60.00,4,5,420
ALL,2026-02-10,0.50,5,42,8,5,5,24,0,19.05,11.90,11.90,57.14,0.00,1,0.302500000000,0.175000000000,0.375000000000,0.187500000000,1,12.50,1,0,180
ALL,2026-02-10,0.50,15,42,13,12,5,11,1,30.95,28.57,11.90,26.19,2.38,2,0.475000000000,0.382500000000,0.475000000000,0.382500000000,3,23.08,2,1,300
ALL,2026-02-10,0.50,30,42,17,16,5,3,1,40.48,38.10,11.90,7.14,2.38,2,0.642500000000,0.582500000000,0.642500000000,0.582500000000,7,41.18,4,3,300
ALL,2026-02-10,1.00,5,42,1,1,0,39,1,2.38,2.38,0.00,92.86,2.38,1,0.302500000000,0.175000000000,0.375000000000,0.187500000000,0,0.00,0,0,
ALL,2026-02-10,1.00,15,42,7,2,0,31,2,16.67,4.76,0.00,73.81,4.76,2,0.475000000000,0.382500000000,0.475000000000,0.382500000000,0,0.00,0,0,
ALL,2026-02-10,1.00,30,42,13,8,0,19,2,30.95,19.05,0.00,45.24,4.76,2,0.642500000000,0.582500000000,0.642500000000,0.582500000000,5,38.46,1,4,480
ALL,2026-02-11,0.25,5,57,13,2,41,1,0,22.81,3.51,71.93,1.75,0.00,0,0.540000000000,0.250000000000,0.580000000000,0.250000000000,6,46.15,6,0,120
ALL,2026-02-11,0.25,15,57,13,3,41,0,0,22.81,5.26,71.93,0.00,0.00,0,0.940000000000,0.600100000000,0.940000000000,0.600100000000,8,61.54,6,2,120
ALL,2026-02-11,0.25,30,57,13,3,41,0,0,22.81,5.26,71.93,0.00,0.00,0,1.290000000000,0.700000000000,1.290000000000,0.700000000000,8,61.54,6,2,120
ALL,2026-02-11,0.50,5,57,12,11,25,9,0,21.05,19.30,43.86,15.79,0.00,0,0.540000000000,0.250000000000,0.580000000000,0.250000000000,4,33.33,4,0,120
ALL,2026-02-11,0.50,15,57,18,12,25,2,0,31.58,21.05,43.86,3.51,0.00,0,0.940000000000,0.600100000000,0.940000000000,0.600100000000,7,38.89,7,0,180
ALL,2026-02-11,0.50,30,57,19,13,25,0,0,33.33,22.81,43.86,0.00,0.00,0,1.290000000000,0.700000000000,1.290000000000,0.700000000000,8,42.11,7,1,240
ALL,2026-02-11,1.00,5,57,11,5,0,41,0,19.30,8.77,0.00,71.93,0.00,0,0.540000000000,0.250000000000,0.580000000000,0.250000000000,0,0.00,0,0,
ALL,2026-02-11,1.00,15,57,26,16,0,15,0,45.61,28.07,0.00,26.32,0.00,0,0.940000000000,0.600100000000,0.940000000000,0.600100000000,5,19.23,5,0,180
ALL,2026-02-11,1.00,30,57,33,19,0,5,0,57.89,33.33,0.00,8.77,0.00,0,1.290000000000,0.700000000000,1.290000000000,0.700000000000,5,15.15,5,0,180
ALL,2026-02-12,0.25,5,78,16,6,56,0,0,20.51,7.69,71.79,0.00,0.00,0,0.345000000000,0.540000000000,0.425000000000,0.545000000000,10,62.50,10,0,120
ALL,2026-02-12,0.25,15,78,16,6,56,0,0,20.51,7.69,71.79,0.00,0.00,3,0.370000000000,1.345000000000,0.492500000000,1.345000000000,13,81.25,10,3,120
ALL,2026-02-12,0.25,30,78,16,6,56,0,0,20.51,7.69,71.79,0.00,0.00,4,0.410000000000,1.842500000000,0.522500000000,1.842500000000,14,87.50,10,4,120
ALL,2026-02-12,0.50,5,78,12,31,24,11,0,15.38,39.74,30.77,14.10,0.00,0,0.345000000000,0.540000000000,0.425000000000,0.545000000000,3,25.00,3,0,60
ALL,2026-02-12,0.50,15,78,14,40,24,0,0,17.95,51.28,30.77,0.00,0.00,3,0.370000000000,1.345000000000,0.492500000000,1.345000000000,6,42.86,3,3,270
ALL,2026-02-12,0.50,30,78,14,40,24,0,0,17.95,51.28,30.77,0.00,0.00,4,0.410000000000,1.842500000000,0.522500000000,1.842500000000,9,64.29,4,5,420
ALL,2026-02-12,1.00,5,78,5,8,1,64,0,6.41,10.26,1.28,82.05,0.00,0,0.345000000000,0.540000000000,0.425000000000,0.545000000000,0,0.00,0,0,
ALL,2026-02-12,1.00,15,78,17,51,1,8,1,21.79,65.38,1.28,10.26,1.28,3,0.370000000000,1.345000000000,0.492500000000,1.345000000000,4,23.53,3,1,180
ALL,2026-02-12,1.00,30,78,20,53,1,3,1,25.64,67.95,1.28,3.85,1.28,4,0.410000000000,1.842500000000,0.522500000000,1.842500000000,9,45.00,4,5,420
ALL,2026-02-13,0.25,5,66,13,1,52,0,0,19.70,1.52,78.79,0.00,0.00,1,0.665000000000,0.280000000000,0.745000000000,0.335000000000,3,23.08,3,0,60
ALL,2026-02-13,0.25,15,66,13,1,52,0,0,19.70,1.52,78.79,0.00,0.00,1,1.177500000000,0.382500000000,1.177500000000,0.500000000000,6,46.15,4,2,240
ALL,2026-02-13,0.25,30,66,13,1,52,0,0,19.70,1.52,78.79,0.00,0.00,2,1.527500000000,0.720000000000,1.527500000000,0.750000000000,6,46.15,4,2,240
ALL,2026-02-13,0.50,5,66,27,9,20,9,1,40.91,13.64,30.30,13.64,1.52,1,0.665000000000,0.280000000000,0.745000000000,0.335000000000,1,3.70,1,0,60
ALL,2026-02-13,0.50,15,66,31,13,20,1,1,46.97,19.70,30.30,1.52,1.52,1,1.177500000000,0.382500000000,1.177500000000,0.500000000000,9,29.03,4,5,360
ALL,2026-02-13,0.50,30,66,32,13,20,0,1,48.48,19.70,30.30,0.00,1.52,2,1.527500000000,0.720000000000,1.527500000000,0.750000000000,17,53.12,5,12,540
ALL,2026-02-13,1.00,5,66,13,8,6,38,1,19.70,12.12,9.09,57.58,1.52,1,0.665000000000,0.280000000000,0.745000000000,0.335000000000,0,0.00,0,0,
ALL,2026-02-13,1.00,15,66,29,11,6,19,1,43.94,16.67,9.09,28.79,1.52,1,1.177500000000,0.382500000000,1.177500000000,0.500000000000,3,10.34,0,3,480
ALL,2026-02-13,1.00,30,66,33,21,6,5,1,50.00,31.82,9.09,7.58,1.52,2,1.527500000000,0.720000000000,1.527500000000,0.750000000000,12,36.36,0,12,840
ALL,2026-02-17,0.25,5,58,10,0,48,0,0,17.24,0.00,82.76,0.00,0.00,1,0.425000000000,0.535000000000,0.597500000000,0.535000000000,6,60.00,6,0,60
ALL,2026-02-17,0.25,15,58,10,0,48,0,0,17.24,0.00,82.76,0.00,0.00,1,0.730000000000,0.730000000000,0.800000000000,0.730000000000,6,60.00,6,0,60
ALL,2026-02-17,0.25,30,58,10,0,48,0,0,17.24,0.00,82.76,0.00,0.00,3,1.115000000000,0.947500000000,1.165000000000,0.947500000000,6,60.00,6,0,60
ALL,2026-02-17,0.50,5,58,10,14,28,6,0,17.24,24.14,48.28,10.34,0.00,1,0.425000000000,0.535000000000,0.597500000000,0.535000000000,2,20.00,2,0,90
ALL,2026-02-17,0.50,15,58,12,17,28,1,0,20.69,29.31,48.28,1.72,0.00,1,0.730000000000,0.730000000000,0.800000000000,0.730000000000,4,33.33,3,1,210
ALL,2026-02-17,0.50,30,58,12,18,28,0,0,20.69,31.03,48.28,0.00,0.00,3,1.115000000000,0.947500000000,1.165000000000,0.947500000000,5,41.67,3,2,300
ALL,2026-02-17,1.00,5,58,4,9,1,43,1,6.90,15.52,1.72,74.14,1.72,1,0.425000000000,0.535000000000,0.597500000000,0.535000000000,0,0.00,0,0,
ALL,2026-02-17,1.00,15,58,17,24,1,15,1,29.31,41.38,1.72,25.86,1.72,1,0.730000000000,0.730000000000,0.800000000000,0.730000000000,2,11.76,1,1,330
ALL,2026-02-17,1.00,30,58,23,25,1,7,2,39.66,43.10,1.72,12.07,3.45,3,1.115000000000,0.947500000000,1.165000000000,0.947500000000,7,30.43,2,5,540
ALL,2026-02-18,0.25,5,86,12,12,57,5,0,13.95,13.95,66.28,5.81,0.00,0,0.272500000000,0.325000000000,0.385000000000,0.330000000000,3,25.00,3,0,180
ALL,2026-02-18,0.25,15,86,15,14,57,0,0,17.44,16.28,66.28,0.00,0.00,8,0.450000000000,0.640000000000,0.487500000000,0.640000000000,6,40.00,5,1,180
ALL,2026-02-18,0.25,30,86,15,14,57,0,0,17.44,16.28,66.28,0.00,0.00,11,0.495000000000,0.905000000000,0.530000000000,0.905000000000,8,53.33,5,3,240
ALL,2026-02-18,0.50,5,86,21,23,9,33,0,24.42,26.74,10.47,38.37,0.00,0,0.272500000000,0.325000000000,0.385000000000,0.330000000000,0,0.00,0,0,
ALL,2026-02-18,0.50,15,86,27,40,9,10,0,31.40,46.51,10.47,11.63,0.00,8,0.450000000000,0.640000000000,0.487500000000,0.640000000000,9,33.33,3,6,480
ALL,2026-02-18,0.50,30,86,31,42,9,4,0,36.05,48.84,10.47,4.65,0.00,11,0.495000000000,0.905000000000,0.530000000000,0.905000000000,16,51.61,3,13,600
ALL,2026-02-18,1.00,5,86,5,3,2,76,0,5.81,3.49,2.33,88.37,0.00,0,0.272500000000,0.325000000000,0.385000000000,0.330000000000,0,0.00,0,0,
ALL,2026-02-18,1.00,15,86,18,24,2,39,3,20.93,27.91,2.33,45.35,3.49,8,0.450000000000,0.640000000000,0.487500000000,0.640000000000,5,27.78,0,5,360
ALL,2026-02-18,1.00,30,86,22,32,2,27,3,25.58,37.21,2.33,31.40,3.49,11,0.495000000000,0.905000000000,0.530000000000,0.905000000000,9,40.91,0,9,360
ALL,2026-02-19,0.25,5,62,14,6,42,0,0,22.58,9.68,67.74,0.00,0.00,1,0.380000000000,0.285000000000,0.477500000000,0.330000000000,5,35.71,5,0,120
ALL,2026-02-19,0.25,15,62,14,6,42,0,0,22.58,9.68,67.74,0.00,0.00,4,0.687500000000,0.475000000000,0.727500000000,0.475000000000,8,57.14,6,2,120
ALL,2026-02-19,0.25,30,62,14,6,42,0,0,22.58,9.68,67.74,0.00,0.00,5,1.090000000000,0.646250000000,1.090000000000,0.646250000000,9,64.29,6,3,120
ALL,2026-02-19,0.50,5,62,12,13,19,17,1,19.35,20.97,30.65,27.42,1.61,1,0.380000000000,0.285000000000,0.477500000000,0.330000000000,0,0.00,0,0,
ALL,2026-02-19,0.50,15,62,21,17,19,3,2,33.87,27.42,30.65,4.84,3.23,4,0.687500000000,0.475000000000,0.727500000000,0.475000000000,5,23.81,3,2,300
ALL,2026-02-19,0.50,30,62,21,18,19,2,2,33.87,29.03,30.65,3.23,3.23,5,1.090000000000,0.646250000000,1.090000000000,0.646250000000,9,42.86,3,6,480
ALL,2026-02-19,1.00,5,62,9,3,0,49,1,14.52,4.84,0.00,79.03,1.61,1,0.380000000000,0.285000000000,0.477500000000,0.330000000000,0,0.00,0,0,
ALL,2026-02-19,1.00,15,62,24,10,0,24,4,38.71,16.13,0.00,38.71,6.45,4,0.687500000000,0.475000000000,0.727500000000,0.475000000000,6,25.00,2,4,420
ALL,2026-02-19,1.00,30,62,32,14,0,12,4,51.61,22.58,0.00,19.35,6.45,5,1.090000000000,0.646250000000,1.090000000000,0.646250000000,14,43.75,4,10,450
ALL,2026-02-20,0.25,5,143,17,4,119,3,0,11.89,2.80,83.22,2.10,0.00,5,0.710000000000,0.450000000000,0.845000000000,0.490000000000,6,35.29,6,0,180
ALL,2026-02-20,0.25,15,143,18,6,119,0,0,12.59,4.20,83.22,0.00,0.00,6,1.000000000000,0.880000000000,1.010000000000,0.880000000000,11,61.11,6,5,240
ALL,2026-02-20,0.25,30,143,18,6,119,0,0,12.59,4.20,83.22,0.00,0.00,6,1.402500000000,0.940000000000,1.402500000000,0.940000000000,12,66.67,6,6,330
ALL,2026-02-20,0.50,5,143,34,14,76,16,3,23.78,9.79,53.15,11.19,2.10,5,0.710000000000,0.450000000000,0.845000000000,0.490000000000,10,29.41,10,0,90
ALL,2026-02-20,0.50,15,143,40,18,76,6,3,27.97,12.59,53.15,4.20,2.10,6,1.000000000000,0.880000000000,1.010000000000,0.880000000000,18,45.00,15,3,120
