event_id,session_date,direction,first_price,strong_price,raw_price_difference,entry_disadvantage,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_timestamp,first_reclaim_timestamp,first_0.25_0.25_result,first_0.25_0.25_favorable_hit,first_0.25_0.25_adverse_hit,first_0.50_0.25_result,first_0.50_0.25_favorable_hit,first_0.50_0.25_adverse_hit,first_0.75_0.25_result,first_0.75_0.25_favorable_hit,first_0.75_0.25_adverse_hit,first_1.00_0.25_result,first_1.00_0.25_favorable_hit,first_1.00_0.25_adverse_hit,first_0.50_0.30_result,first_0.50_0.30_favorable_hit,first_0.50_0.30_adverse_hit,first_0.75_0.30_result,first_0.75_0.30_favorable_hit,first_0.75_0.30_adverse_hit,first_1.00_0.30_result,first_1.00_0.30_favorable_hit,first_1.00_0.30_adverse_hit,first_1.50_0.30_result,first_1.50_0.30_favorable_hit,first_1.50_0.30_adverse_hit,first_2.00_0.30_result,first_2.00_0.30_favorable_hit,first_2.00_0.30_adverse_hit,strong_timestamp,strong_reclaim_timestamp,strong_0.25_0.25_result,strong_0.25_0.25_favorable_hit,strong_0.25_0.25_adverse_hit,strong_0.50_0.25_result,strong_0.50_0.25_favorable_hit,strong_0.50_0.25_adverse_hit,strong_0.75_0.25_result,strong_0.75_0.25_favorable_hit,strong_0.75_0.25_adverse_hit,strong_1.00_0.25_result,strong_1.00_0.25_favorable_hit,strong_1.00_0.25_adverse_hit,strong_0.50_0.30_result,strong_0.50_0.30_favorable_hit,strong_0.50_0.30_adverse_hit,strong_0.75_0.30_result,strong_0.75_0.30_favorable_hit,strong_0.75_0.30_adverse_hit,strong_1.00_0.30_result,strong_1.00_0.30_favorable_hit,strong_1.00_0.30_adverse_hit,strong_1.50_0.30_result,strong_1.50_0.30_favorable_hit,strong_1.50_0.30_adverse_hit,strong_2.00_0.30_result,strong_2.00_0.30_favorable_hit,strong_2.00_0.30_adverse_hit
SPY:2026-01-07:LONG:2026-01-07T16:40:00+00:00:v1,2026-01-07,LONG,693.200100000000,693.180000000000,-0.020100000000,-0.020100000000,5,BETTER,0.759900000000,0.780000000000,3.880100000000,3.860000000000,-3.610100000000,-3.590000000000,-0.020100000000,0.020100000000,True,95,90,2026-01-07T16:45:00Z,2026-01-07T18:20:00Z,FAVORABLE_FIRST,2026-01-07T16:56:00Z,2026-01-07T17:51:00Z,FAVORABLE_FIRST,2026-01-07T17:04:00Z,2026-01-07T17:51:00Z,FAVORABLE_FIRST,2026-01-07T17:08:00Z,2026-01-07T17:51:00Z,ADVERSE_FIRST,,2026-01-07T17:51:00Z,FAVORABLE_FIRST,2026-01-07T17:04:00Z,2026-01-07T17:52:00Z,FAVORABLE_FIRST,2026-01-07T17:08:00Z,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,2026-01-07T16:50:00Z,2026-01-07T18:20:00Z,FAVORABLE_FIRST,2026-01-07T16:55:00Z,2026-01-07T17:52:00Z,FAVORABLE_FIRST,2026-01-07T17:04:00Z,2026-01-07T17:52:00Z,FAVORABLE_FIRST,2026-01-07T17:07:00Z,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,FAVORABLE_FIRST,2026-01-07T17:04:00Z,2026-01-07T17:52:00Z,FAVORABLE_FIRST,2026-01-07T17:07:00Z,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z,ADVERSE_FIRST,,2026-01-07T17:52:00Z
SPY:2026-01-07:LONG:2026-01-07T18:31:00+00:00:v1,2026-01-07,LONG,692.580000000000,692.510000000000,-0.070000000000,-0.070000000000,5,BETTER,0.565000000000,0.635000000000,3.260000000000,3.190000000000,-2.990000000000,-2.920000000000,-0.070000000000,0.070000000000,True,35,30,2026-01-07T18:35:00Z,2026-01-07T19:10:00Z,FAVORABLE_FIRST,2026-01-07T18:42:00Z,2026-01-07T19:09:00Z,FAVORABLE_FIRST,2026-01-07T18:52:00Z,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,FAVORABLE_FIRST,2026-01-07T18:52:00Z,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,ADVERSE_FIRST,,2026-01-07T19:09:00Z,2026-01-07T18:40:00Z,2026-01-07T19:10:00Z,FAVORABLE_FIRST,2026-01-07T18:41:00Z,2026-01-07T19:10:00Z,FAVORABLE_FIRST,2026-01-07T18:50:00Z,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z,FAVORABLE_FIRST,2026-01-07T18:50:00Z,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z,ADVERSE_FIRST,,2026-01-07T19:10:00Z
SPY:2026-01-07:SHORT:2026-01-07T19:21:00+00:00:v1,2026-01-07,SHORT,691.685000000000,691.680000000000,-0.005000000000,0.005000000000,5,UNCHANGED_WITHIN_ONE_CENT,2.365000000000,2.360000000000,0.475000000000,0.480000000000,2.095000000000,2.090000000000,0.005000000000,-0.005000000000,True,10,5,2026-01-07T19:25:00Z,2026-01-07T19:35:00Z,ADVERSE_FIRST,2026-01-07T20:08:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:12:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:13:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:15:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:12:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:13:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:15:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:27:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:35:00Z,2026-01-07T19:32:00Z,2026-01-07T19:30:00Z,2026-01-07T19:35:00Z,ADVERSE_FIRST,2026-01-07T20:08:00Z,2026-01-07T19:31:00Z,ADVERSE_FIRST,2026-01-07T20:12:00Z,2026-01-07T19:31:00Z,ADVERSE_FIRST,2026-01-07T20:13:00Z,2026-01-07T19:31:00Z,ADVERSE_FIRST,2026-01-07T20:15:00Z,2026-01-07T19:31:00Z,ADVERSE_FIRST,2026-01-07T20:12:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:13:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:15:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:27:00Z,2026-01-07T19:32:00Z,ADVERSE_FIRST,2026-01-07T20:35:00Z,2026-01-07T19:32:00Z
SPY:2026-01-07:SHORT:2026-01-07T20:05:00+00:00:v1,2026-01-07,SHORT,691.437500000000,690.780000000000,-0.657500000000,0.657500000000,5,WORSE,2.117500000000,1.460000000000,0.002500000000,0.340000000000,1.847500000000,1.190000000000,0.657500000000,-0.337500000000,True,,,2026-01-07T20:10:00Z,,FAVORABLE_FIRST,2026-01-07T20:12:00Z,,FAVORABLE_FIRST,2026-01-07T20:13:00Z,,FAVORABLE_FIRST,2026-01-07T20:15:00Z,,FAVORABLE_FIRST,2026-01-07T20:25:00Z,,FAVORABLE_FIRST,2026-01-07T20:13:00Z,,FAVORABLE_FIRST,2026-01-07T20:15:00Z,,FAVORABLE_FIRST,2026-01-07T20:25:00Z,,FAVORABLE_FIRST,2026-01-07T20:31:00Z,,FAVORABLE_FIRST,2026-01-07T20:37:00Z,,2026-01-07T20:15:00Z,,ADVERSE_FIRST,2026-01-07T20:25:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:26:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:31:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:34:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:26:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:31:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,2026-01-07T20:34:00Z,2026-01-07T20:19:00Z,ADVERSE_FIRST,,2026-01-07T20:19:00Z,ADVERSE_FIRST,,2026-01-07T20:19:00Z
SPY:2026-01-08:LONG:2026-01-08T15:06:00+00:00:v1,2026-01-08,LONG,689.790000000000,689.680000000000,-0.110000000000,-0.110000000000,5,BETTER,0.825000000000,0.935000000000,1.510000000000,1.400000000000,-0.350000000000,-0.240000000000,-0.110000000000,0.110000000000,True,40,35,2026-01-08T15:10:00Z,2026-01-08T15:50:00Z,ADVERSE_FIRST,2026-01-08T16:46:00Z,2026-01-08T15:11:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T15:11:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T15:11:00Z,ADVERSE_FIRST,,2026-01-08T15:11:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T15:11:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T15:11:00Z,ADVERSE_FIRST,,2026-01-08T15:11:00Z,ADVERSE_FIRST,,2026-01-08T15:11:00Z,ADVERSE_FIRST,,2026-01-08T15:11:00Z,2026-01-08T15:15:00Z,2026-01-08T15:50:00Z,FAVORABLE_FIRST,2026-01-08T15:16:00Z,2026-01-08T15:27:00Z,ADVERSE_FIRST,2026-01-08T17:42:00Z,2026-01-08T15:27:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T15:27:00Z,ADVERSE_FIRST,,2026-01-08T15:27:00Z,ADVERSE_FIRST,2026-01-08T17:42:00Z,2026-01-08T15:30:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T15:30:00Z,ADVERSE_FIRST,,2026-01-08T15:30:00Z,ADVERSE_FIRST,,2026-01-08T15:30:00Z,ADVERSE_FIRST,,2026-01-08T15:30:00Z
SPY:2026-01-08:LONG:2026-01-08T15:58:00+00:00:v1,2026-01-08,LONG,689.840000000000,689.900000000000,0.060000000000,0.060000000000,5,WORSE,0.775000000000,0.715000000000,1.560000000000,1.620000000000,-0.400000000000,-0.460000000000,0.060000000000,-0.060000000000,True,10,5,2026-01-08T16:00:00Z,2026-01-08T16:10:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T16:05:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:05:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:05:00Z,ADVERSE_FIRST,,2026-01-08T16:05:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:05:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:05:00Z,ADVERSE_FIRST,,2026-01-08T16:05:00Z,ADVERSE_FIRST,,2026-01-08T16:05:00Z,ADVERSE_FIRST,,2026-01-08T16:05:00Z,2026-01-08T16:05:00Z,2026-01-08T16:10:00Z,ADVERSE_FIRST,2026-01-08T17:42:00Z,2026-01-08T16:06:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z,ADVERSE_FIRST,,2026-01-08T16:06:00Z
SPY:2026-01-08:LONG:2026-01-08T16:40:00+00:00:v1,2026-01-08,LONG,689.600000000000,689.820000000000,0.220000000000,0.220000000000,5,WORSE,1.015000000000,0.795000000000,1.320000000000,1.540000000000,-0.160000000000,-0.380000000000,0.220000000000,-0.220000000000,True,10,5,2026-01-08T16:45:00Z,2026-01-08T16:55:00Z,FAVORABLE_FIRST,2026-01-08T16:46:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:52:00Z,ADVERSE_FIRST,,2026-01-08T16:52:00Z,ADVERSE_FIRST,,2026-01-08T16:52:00Z,2026-01-08T16:50:00Z,2026-01-08T16:55:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T16:51:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:51:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:51:00Z,ADVERSE_FIRST,,2026-01-08T16:51:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T16:51:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T16:51:00Z,ADVERSE_FIRST,,2026-01-08T16:51:00Z,ADVERSE_FIRST,,2026-01-08T16:51:00Z,ADVERSE_FIRST,,2026-01-08T16:51:00Z
SPY:2026-01-08:LONG:2026-01-08T16:55:00+00:00:v1,2026-01-08,LONG,689.900000000000,689.590000000000,-0.310000000000,-0.310000000000,5,BETTER,0.715000000000,1.025000000000,1.620000000000,1.310000000000,-0.460000000000,-0.150000000000,-0.310000000000,0.310000000000,True,75,70,2026-01-08T17:00:00Z,2026-01-08T18:15:00Z,ADVERSE_FIRST,2026-01-08T17:42:00Z,2026-01-08T17:01:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,ADVERSE_FIRST,2026-01-08T17:51:00Z,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,ADVERSE_FIRST,,2026-01-08T17:01:00Z,2026-01-08T17:05:00Z,2026-01-08T18:15:00Z,ADVERSE_FIRST,2026-01-08T17:19:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:41:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:50:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,2026-01-08T17:52:00Z,2026-01-08T17:12:00Z,ADVERSE_FIRST,,2026-01-08T17:12:00Z,ADVERSE_FIRST,,2026-01-08T17:12:00Z
SPY:2026-01-08:LONG:2026-01-08T18:17:00+00:00:v1,2026-01-08,LONG,689.630000000000,689.410000000000,-0.220000000000,-0.220000000000,5,BETTER,0.425000000000,0.645000000000,1.350000000000,1.130000000000,-0.190000000000,0.030000000000,-0.220000000000,0.220000000000,True,15,10,2026-01-08T18:20:00Z,2026-01-08T18:35:00Z,ADVERSE_FIRST,2026-01-08T20:34:00Z,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,ADVERSE_FIRST,,2026-01-08T18:22:00Z,2026-01-08T18:25:00Z,2026-01-08T18:35:00Z,FAVORABLE_FIRST,2026-01-08T18:46:00Z,2026-01-08T18:53:00Z,ADVERSE_FIRST,2026-01-08T20:35:00Z,2026-01-08T18:53:00Z,ADVERSE_FIRST,,2026-01-08T18:53:00Z,ADVERSE_FIRST,,2026-01-08T18:53:00Z,ADVERSE_FIRST,2026-01-08T20:35:00Z,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z
SPY:2026-01-08:LONG:2026-01-08T18:40:00+00:00:v1,2026-01-08,LONG,689.420000000000,689.635000000000,0.215000000000,0.215000000000,5,WORSE,0.635000000000,0.420000000000,1.140000000000,1.355000000000,0.020000000000,-0.195000000000,0.215000000000,-0.215000000000,True,10,5,2026-01-08T18:45:00Z,2026-01-08T18:55:00Z,FAVORABLE_FIRST,2026-01-08T18:47:00Z,2026-01-08T18:53:00Z,ADVERSE_FIRST,2026-01-08T20:35:00Z,2026-01-08T18:53:00Z,ADVERSE_FIRST,,2026-01-08T18:53:00Z,ADVERSE_FIRST,,2026-01-08T18:53:00Z,ADVERSE_FIRST,2026-01-08T20:35:00Z,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,ADVERSE_FIRST,,2026-01-08T18:54:00Z,2026-01-08T18:50:00Z,2026-01-08T18:55:00Z,ADVERSE_FIRST,2026-01-08T20:35:00Z,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z,ADVERSE_FIRST,,2026-01-08T18:51:00Z
SPY:2026-01-08:LONG:2026-01-08T20:26:00+00:00:v1,2026-01-08,LONG,689.575000000000,689.875000000000,0.300000000000,0.300000000000,5,WORSE,0.480000000000,0.180000000000,0.320000000000,0.620000000000,-0.135000000000,-0.435000000000,0.300000000000,-0.300000000000,True,,,2026-01-08T20:30:00Z,,FAVORABLE_FIRST,2026-01-08T20:31:00Z,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,ADVERSE_FIRST,,2026-01-08T20:43:00Z,2026-01-08T20:35:00Z,,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z,ADVERSE_FIRST,,2026-01-08T20:39:00Z
SPY:2026-01-09:LONG:2026-01-09T14:35:00+00:00:v1,2026-01-09,LONG,691.959900000000,691.380000000000,-0.579900000000,-0.579900000000,5,BETTER,3.350100000000,3.930000000000,2.779900000000,2.200000000000,2.030100000000,2.610000000000,-0.579900000000,0.579900000000,True,10,5,2026-01-09T14:40:00Z,2026-01-09T14:50:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:26:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:27:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:26:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T15:27:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T16:13:00Z,2026-01-09T14:42:00Z,ADVERSE_FIRST,2026-01-09T16:52:00Z,2026-01-09T14:42:00Z,2026-01-09T14:45:00Z,2026-01-09T14:50:00Z,FAVORABLE_FIRST,2026-01-09T14:47:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:00:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:00:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:26:00Z,2026-01-09T14:48:00Z,ADVERSE_FIRST,2026-01-09T15:32:00Z,2026-01-09T14:48:00Z
SPY:2026-01-09:LONG:2026-01-09T14:53:00+00:00:v1,2026-01-09,LONG,691.420000000000,691.510000000000,0.090000000000,0.090000000000,5,WORSE,3.890000000000,3.800000000000,2.240000000000,2.330000000000,2.570000000000,2.480000000000,0.090000000000,-0.090000000000,True,10,5,2026-01-09T14:55:00Z,2026-01-09T15:05:00Z,ADVERSE_FIRST,2026-01-09T15:00:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:00:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:00:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:26:00Z,2026-01-09T14:56:00Z,ADVERSE_FIRST,2026-01-09T15:34:00Z,2026-01-09T14:56:00Z,2026-01-09T15:00:00Z,2026-01-09T15:05:00Z,ADVERSE_FIRST,2026-01-09T15:02:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:24:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:24:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T15:27:00Z,2026-01-09T15:01:00Z,ADVERSE_FIRST,2026-01-09T16:13:00Z,2026-01-09T15:01:00Z
SPY:2026-01-09:LONG:2026-01-09T15:14:00+00:00:v1,2026-01-09,LONG,691.280000000000,691.530000000000,0.250000000000,0.250000000000,5,WORSE,4.030000000000,3.780000000000,0.390000000000,0.300000000000,2.710000000000,2.460000000000,0.250000000000,0.090000000000,True,,,2026-01-09T15:15:00Z,,FAVORABLE_FIRST,2026-01-09T15:16:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:26:00Z,2026-01-09T15:17:00Z,ADVERSE_FIRST,2026-01-09T15:28:00Z,2026-01-09T15:17:00Z,2026-01-09T15:20:00Z,,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:24:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:22:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:24:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T15:27:00Z,2026-01-09T15:21:00Z,ADVERSE_FIRST,2026-01-09T16:13:00Z,2026-01-09T15:21:00Z
SPY:2026-01-12:LONG:2026-01-12T14:36:00+00:00:v1,2026-01-12,LONG,692.675000000000,692.749900000000,0.074900000000,0.074900000000,5,WORSE,3.415000000000,3.340100000000,0.274900000000,0.209900000000,2.485000000000,2.410100000000,0.074900000000,0.065000000000,True,,,2026-01-12T14:40:00Z,,AMBIGUOUS_SAME_BAR,2026-01-12T14:41:00Z,2026-01-12T14:41:00Z,ADVERSE_FIRST,2026-01-12T14:43:00Z,2026-01-12T14:41:00Z,ADVERSE_FIRST,2026-01-12T14:50:00Z,2026-01-12T14:41:00Z,ADVERSE_FIRST,2026-01-12T14:51:00Z,2026-01-12T14:41:00Z,FAVORABLE_FIRST,2026-01-12T14:43:00Z,,FAVORABLE_FIRST,2026-01-12T14:50:00Z,,FAVORABLE_FIRST,2026-01-12T14:51:00Z,,FAVORABLE_FIRST,2026-01-12T16:10:00Z,,FAVORABLE_FIRST,2026-01-12T16:16:00Z,,2026-01-12T14:45:00Z,,FAVORABLE_FIRST,2026-01-12T14:47:00Z,,FAVORABLE_FIRST,2026-01-12T14:50:00Z,,FAVORABLE_FIRST,2026-01-12T14:51:00Z,,FAVORABLE_FIRST,2026-01-12T14:54:00Z,,FAVORABLE_FIRST,2026-01-12T14:50:00Z,,FAVORABLE_FIRST,2026-01-12T14:51:00Z,,FAVORABLE_FIRST,2026-01-12T14:54:00Z,,FAVORABLE_FIRST,2026-01-12T16:12:00Z,,FAVORABLE_FIRST,2026-01-12T16:51:00Z,
